Store_Name,Longitude,Latitude,Address,Address Line #2,City,State,Zip5,Zip4,County
Circle K 2723653,-84.764648,34.173523,1325 E Main St,,Cartersville,GA,30121,3300,BARTOW
Racetrac 2512,-84.763939,34.173473,1328 E Main St,,Cartersville,GA,30121,3302,BARTOW
ZAMAR CHEVRON,-84.850494,34.130325,1331 Highway 113 SW,,Cartersville,GA,30120,6306,BARTOW
Shell Food Mart,-84.762527,34.173431,1340 E Main St,,Cartersville,GA,30121,3302,BARTOW
Racetrac2631 2631,-84.745216,34.140572,135 Red Top Mountain Rd SE,,Cartersville,GA,30121,6608,BARTOW
Circle K 2723639,-84.818939,34.206795,1361 Joe Frank Harris Pkwy SE,,Cartersville,GA,30120,4222,BARTOW
QUICKTRIP 792,-84.818825,34.207008,1364 Joe Frank Harris Pkwy SE,,Cartersville,GA,30120,4221,BARTOW
SPEEDWAY 7209,-84.799103,34.208008,1395 Hwy 411,,Cartersville,GA,30121,,BARTOW
Texaco West Ave,-84.833267,34.146515,1401 West Ave,,Cartersville,GA,30120,6379,BARTOW
Love's Travel Stop 359,-84.719063,34.102505,150 Allatoona Pass Rd SE,,Cartersville,GA,30121,7675,BARTOW
Findley's Butcher Shop Cartersville 2,-84.798637,34.16452,151 W Main St,,Cartersville,GA,30120,3548,BARTOW
Burgers Market,-84.829102,34.210545,1572 Joe Frank Harris Pkwy SE,,Cartersville,GA,30120,7375,BARTOW
Food City 218,-84.843018,34.218983,1912 Joe Frank Harris Pkwy SE,,Cartersville,GA,30120,7312,BARTOW
El Tikal Convenience,-84.793533,34.163898,206 S Tennessee St,,Cartersville,GA,30120,3606,BARTOW
216 S Tenn Llc,-84.793533,34.163063,216 S Tennessee St,,Cartersville,GA,30120,3606,BARTOW
Chevron Food Mart,-84.776115,34.241802,2311 Highway 411 NE,,Cartersville,GA,30121,5196,BARTOW
DollarTree 525,-84.790092,34.201927,257 Market Place Blvd,,Cartersville,GA,30121,2235,BARTOW
BP Food Mart,-84.815216,34.18013,263 Cassville Rd,,Cartersville,GA,30120,2541,BARTOW
Dollar General 10395,-84.815369,34.180328,265 Cassville Rd,,Cartersville,GA,30120,2541,BARTOW
Dollar General 11363,-84.855331,34.22617,28 Boyd Morris Rd NW,,Cartersville,GA,30120,7735,BARTOW
Laxmijii Food Mart Llc,-84.861404,34.264702,2836 Joe Frank Harris Parkway Nw,,Cartersville,GA,30120,,BARTOW
PUBLIX 0554,-84.782982,34.17297,300 Cherokee Pl,,Cartersville,GA,30121,2964,BARTOW
Gas N Go,-84.795357,34.161396,301 S Erwin St,,Cartersville,GA,30120,3913,BARTOW
Dollar General 25255,-84.741013,34.218681,34 Rowland Springs Rd SE,,Cartersville,GA,30121,5234,BARTOW
Joys Market,-84.820412,34.153801,4 Charley Harper Dr,,Cartersville,GA,30120,1110,BARTOW
Dollar General 20025,-84.831871,34.206112,4 Dean St,,Cartersville,GA,30120,1910,BARTOW
Dollar General 15193,-84.828766,34.14854,4 Walnut Grove Rd SE,,Cartersville,GA,30120,6402,BARTOW
Dollar General 30765,-84.872063,34.288296,4046 Joe Frank Harris Pkwy NW,,Cartersville,GA,30120,4311,BARTOW
Moreliana Grocery,-84.819267,34.208584,412 Grassdale Rd,Ste D,Cartersville,GA,30121,7842,BARTOW
Quick Mart,-84.793388,34.175522,423 N Tennessee St,,Cartersville,GA,30120,2816,BARTOW
Country Corner Store,-84.871918,34.219387,426 Hamilton Crossing Rd NW,,Cartersville,GA,30120,4888,BARTOW
DollarTree 500,-84.786842,34.167706,435 E Main St,,Cartersville,GA,30121,3349,BARTOW
Neelkanth101211 Llc,-84.793587,34.154758,445 S Erwin St,,Cartersville,GA,30120,3951,BARTOW
ALDI 76028,-84.785561,34.176842,500 Rowland Springs Rd,,Cartersville,GA,30121,2936,BARTOW
Mystik,-84.819962,34.19054,501 Cassville Rd,,Cartersville,GA,30120,2338,BARTOW
Circle K 2723683,-84.793388,34.176182,501 N Tennessee St,,Cartersville,GA,30120,2822,BARTOW
Dollar General 21151,-84.872803,34.185574,55 Road 2 South SW,,Cartersville,GA,30120,5734,BARTOW
QuikTrip 1749,-84.76606,34.205288,5619 Hwy 20,,Cartersville,GA,30121,,BARTOW
Texaco Food Mart,-84.764412,34.204945,5626 Highway 20 SE,,Cartersville,GA,30121,5211,BARTOW
Circle K 2723675,-84.759201,34.208805,5646 Highway 20 SE,,Cartersville,GA,30121,5213,BARTOW
Shamo Investments,-84.757309,34.211964,5661 Highway 20 NE,,Cartersville,GA,30121,5212,BARTOW
61 Quick Stop,-84.847321,34.098976,571 Highway 61 SE,,Cartersville,GA,30120,6717,BARTOW
Marathon Food Mart,-84.820099,34.2724,794 Cassville White Rd Nw,,Cartersville,GA,30121,4622,BARTOW
Hickory Burnt Food Mart,-84.829933,34.183628,804 Burnt Hickory Rd Sw,,Cartersville,GA,30120,7324,BARTOW
INGLES MARKETS 476,-84.818314,34.156013,825 West Ave,,Cartersville,GA,30120,6133,BARTOW
Shell Food Mart,-84.814873,34.273102,874 Cassville White Rd Nw,,Cartersville,GA,30121,4721,BARTOW
DOLLAR GENERAL 2081,-84.791199,34.197773,916 Joe Frank Harris Pkwy SE,,Cartersville,GA,30120,2137,BARTOW
Loa Enterprises Corporation,-84.795509,34.187714,952 N Tennessee St,,Cartersville,GA,30120,2478,BARTOW
Walgreens 17686,-84.792946,34.198917,954 Joe Frank Harris Pkwy SE,,Cartersville,GA,30120,2131,BARTOW
CVS PHARMACY 8976,-84.794785,34.198784,965 Joe Frank Harris Pkwy SE,,Cartersville,GA,30120,2130,BARTOW
Pilot Travel Center 67,-84.839394,34.214237,968 Cassville Rd SE,,Cartersville,GA,30120,7836,BARTOW
TA Cartersville 0146,-84.807663,34.27319,981 Cassville White Rd NE,,Cartersville,GA,30121,7204,BARTOW
Kroger 629,-84.755997,34.175861,125 E Main St SE,,Carterville,GA,30121,,BARTOW
Family Dollar 8496,-84.00219,33.68428,425 Sigman Rd,,Conyers,GA,30123,,BARTOW
QuikTrip 1727,-84.744545,34.120365,105 Old Allatoona Rd,,Emerson,GA,30121,,BARTOW
DOLLAR GENERAL 6124,-84.756233,34.125504,710 Highway 293,,Emerson,GA,30137,2263,BARTOW
EMERSON MINI MART,-84.755608,34.125439,714 Highway 293,,Emerson,GA,30137,2263,BARTOW
Dollar General 11996,-84.912521,34.14798,915 Euharlee Rd SW,,Euharlee,GA,30120,6025,BARTOW
Kingston Grocery,-84.945267,34.236828,15 E Railroad St,,Kingston,GA,30145,2415,BARTOW
DOLLAR GENERAL 8457,-84.946259,34.238308,32 Cochran St,,Kingston,GA,30145,2412,BARTOW
Dollar General 15446,-84.723923,34.340366,3566 Highway 140,,Rydal,GA,30171,1205,BARTOW
Ryda Food Mart,-84.719559,34.320011,4010 Highway 411 NE,,Rydal,GA,30171,1519,BARTOW
DOLLAR GENERAL 19736,-84.978645,34.144688,1091 Taylorsville Macedonia Rd,,Taylorsville,GA,30178,1538,BARTOW
DOLLAR GENERAL 9588,-84.922066,34.1026,2335 Highway 113,,Taylorsville,GA,30178,1832,BARTOW
Dollar General 23441,-84.61853,34.222256,2951 Upper Sweetwater Trl SE,,White,GA,30184,,BARTOW
Dollar General 8382,-84.747604,34.274071,3201 Highway 411 NE,,White,GA,30184,2749,BARTOW
Wild Chicken Corner,-83.254044,31.715132,102 E Central Ave,,Fitzgerald,GA,31750,2501,BEN HILL
Walmart S/C 686,-83.248276,31.689959,120 Benjamin H Hill Dr W,,Fitzgerald,GA,31750,8607,BEN HILL
Murphy USA 5698,-83.247673,31.691801,124 Benjamin H Hill Dr SW,,Fitzgerald,GA,31750,8607,BEN HILL
Krupa Sindhu,-83.269493,31.714575,146 Irwinville Hwy,,Fitzgerald,GA,31750,2369,BEN HILL
La Plaza Azteca,-83.24894,31.700981,162 Ocilla Hwy,Ste 16,Fitzgerald,GA,31750,,BEN HILL
Brahmani Maa,-83.251427,31.701109,167 Ocilla Hwy,,Fitzgerald,GA,31750,3770,BEN HILL
107 Express,-83.239845,31.696636,178 Benjamin H Hill Dr SE,,Fitzgerald,GA,31750,7571,BEN HILL
Family Dollar 218,-83.250824,31.69965,179 Ocilla Hwy,,Fitzgerald,GA,31750,3790,BEN HILL
Fosters Fast Stop,-83.260475,31.730551,181 Dewey McGlamry Rd,,Fitzgerald,GA,31750,8173,BEN HILL
Neels Corner,-83.236023,31.71427,182 Jacksonville Hwy,,Fitzgerald,GA,31750,7468,BEN HILL
Peach Express,-83.235283,31.713535,189 Jacksonville Hwy,,Fitzgerald,GA,31750,8951,BEN HILL
Dollar General 25767,-83.23452,31.714033,192 Jacksonville Hwy,,Fitzgerald,GA,31750,7468,BEN HILL
Tienda Mexicana La Estrella,-83.251251,31.71273,216 S Sherman St,,Fitzgerald,GA,31750,2981,BEN HILL
Piggly Wiggly 279,-83.256821,31.713917,220 W Central Ave,,Fitzgerald,GA,31750,2438,BEN HILL
Jet Food Store 100,-83.258492,31.692701,255 Benjamin H Hill Dr SW,,Fitzgerald,GA,31750,8696,BEN HILL
DollarTree 3519,-83.244736,31.694199,262 Ocilla Hwy,Ste 4,Fitzgerald,GA,31750,8702,BEN HILL
Taylor's Food Mart,-83.265015,31.718039,316 N Merrimac Dr,,Fitzgerald,GA,31750,2345,BEN HILL
Dollar General 15233,-83.260925,31.746895,363 Dewey McGlamry Rd,,Fitzgerald,GA,31750,8114,BEN HILL
Money Saver,-83.246819,31.743855,368 Bowens Mill Hwy,,Fitzgerald,GA,31750,6952,BEN HILL
G & L Quality Boer,-83.309685,31.74156,395 Redwood Rd,,Fitzgerald,GA,31750,8387,BEN HILL
Dollar General 22707,-83.265038,31.718893,406 N Merrimac Dr,,Fitzgerald,GA,31750,1907,BEN HILL
Stop And Go,-83.214172,31.713934,408 Jacksonville Hwy,,Fitzgerald,GA,31750,9800,BEN HILL
Sav A Ton,-83.260666,31.705433,516 W Roanoke Dr,,Fitzgerald,GA,31750,3631,BEN HILL
Flash Foods LLC 274155,-83.252998,31.720901,603 N Grant St,,Fitzgerald,GA,31750,2128,BEN HILL
DOLLAR GENERAL 2098,-83.252533,31.707672,708 S Grant St,,Fitzgerald,GA,31750,3315,BEN HILL
Lil Pantry #9,-83.251945,31.706625,801 S Sherman St,,Fitzgerald,GA,31750,3750,BEN HILL
Stone's Country Meats Inc,-83.251572,31.706062,811 S Sherman St,,Fitzgerald,GA,31750,3780,BEN HILL
Puja Food Mart,-83.24411,31.715242,816 E Central Ave,,Fitzgerald,GA,31750,7442,BEN HILL
Short Stop,-83.244347,31.724392,816 E Sultana Dr,,Fitzgerald,GA,31750,7442,BEN HILL
CVS Pharmacy 4603,-83.252823,31.706091,816 S Grant St,,Fitzgerald,GA,31750,3703,BEN HILL
Alapaha Station 1,-83.223869,31.382076,22280 Main St,,Alapaha,GA,31622,5153,BERRIEN
Dollar General 11522,-83.226959,31.388676,8949 US Highway 82,,Alapaha,GA,31622,5245,BERRIEN
ENIGMA MARKET,-83.330482,31.413389,2462 US Highway 82,,Enigma,GA,31749,2930,BERRIEN
Dollar General 21386,-83.329254,31.412838,858 Main St,,Enigma,GA,31749,3029,BERRIEN
Lucky Corner,-83.260574,31.196308,1001 S Dogwood Dr,,Nashville,GA,31639,2642,BERRIEN
Gaskins Meats,-83.237122,31.20643,1318 E Marion Ave,,Nashville,GA,31639,1813,BERRIEN
La Chapis Market,-83.222023,31.2068,202 Greenridge Dr,,Nashville,GA,31639,2812,BERRIEN
Food Lion 2807,-83.249313,31.205544,207 McPherson St,,Nashville,GA,31639,,BERRIEN
Quick Mart 1,-83.253571,31.208323,224 Tifton Rd,,Nashville,GA,31639,3702,BERRIEN
Walgreens 18291,-83.250137,31.203173,402 S Davis St,,Nashville,GA,31639,2441,BERRIEN
Four Guys Convenience Store,-83.250748,31.203108,405 S Davis St,,Nashville,GA,31639,2440,BERRIEN
Stop N Shop,-83.243591,31.205156,500 E Mcpherson Ave,,Nashville,GA,31639,2255,BERRIEN
Dollar General Market 13929,-83.243568,31.204418,509 E McPherson Ave,,Nashville,GA,31639,2254,BERRIEN
Pit Stop,-83.2509,31.200987,514 S Davis St,,Nashville,GA,31639,2443,BERRIEN
Flash Foods LLC 274022,-83.251381,31.201097,519 S Davis St,,Nashville,GA,31639,2442,BERRIEN
Horton's Discount Meat & Seafood,-83.252563,31.199436,615 S Bartow St,,Nashville,GA,31639,2414,BERRIEN
1st Choice,-83.249451,31.213068,705 N Davis St,,Nashville,GA,31639,1440,BERRIEN
Quick Mart 2,-83.242233,31.214312,708 Old Coffee Rd,,Nashville,GA,31639,1602,BERRIEN
Dollar General 22264,-83.251427,31.197073,719 S Davis St,,Nashville,GA,31639,2618,BERRIEN
Paps Food Mart,-83.243942,31.207092,730 E Marion Ave,,Nashville,GA,31639,2242,BERRIEN
DOLLAR GENERAL 4344,-83.198952,31.074848,8025 Main St,,Ray City,GA,31645,7719,BERRIEN
Family Dollar 13705,-83.199013,31.075331,8059 Main St,,Ray City,GA,31645,7719,BERRIEN
One Stop 6,-83.199577,31.074432,883 Patten Ave,,Ray City,GA,31645,7751,BERRIEN
One Stop 5,-83.200073,31.075001,925 Patten Ave,,Ray City,GA,31645,7736,BERRIEN
DOLLAR GENERAL 9696,-83.801796,32.801659,3307 Holley Rd,,Lizella,GA,31052,3412,BIBB
Tipco 3,-83.761772,32.7584,6011 Bethel Church Rd,,Lizella,GA,31052,4816,BIBB
Z-1 Express,-83.769096,32.804192,6620 Columbus Rd,,Lizella,GA,31052,3607,BIBB
Bobby's Food Mart,-83.824165,32.808048,8371 Eisenhower Pkwy,,Lizella,GA,31052,3800,BIBB
CIRCLE K 2745065,-83.73024,32.929256,1608 BASS ROAD,,MACON,GA,31210,,BIBB
Shan Food Mart,-83.679062,32.81414,100 S Heron St,,Macon,GA,31206,3154,BIBB
C AND J SUPERMARKET 2,-83.559868,32.87347,101 GA Highway 49,,Macon,GA,31211,7801,BIBB
AK Express,-83.618881,32.855652,1091 Clinton Rd,,Macon,GA,31211,1825,BIBB
Hmk Express Llc,-83.616989,32.855915,1105 Gray Hwy,,Macon,GA,31211,1857,BIBB
Chevron Food Mart,-83.657234,32.791054,1106 Rocky Creek Rd,,Macon,GA,31206,2640,BIBB
Napier Heights Food Co-op,-83.646957,32.833267,1155 College St,,Macon,GA,31201,1758,BIBB
Love's Travel Stop 698,-83.73481,32.716682,1190 Frank Amerson Pkwy,,Macon,GA,31216,4941,BIBB
Flash Foods LLC 274226,-83.640221,32.836155,1194 Forsyth St,,Macon,GA,31201,1736,BIBB
CVS Pharmacy 7212,-83.615143,32.859234,1271 Gray Hwy,,Macon,GA,31211,1919,BIBB
Dollar General Market 9814,-83.613144,32.862755,1370 Gray Hwy,,Macon,GA,31211,1949,BIBB
Fastee Food 4,-83.662651,32.83234,1389 Pio Nono Ave,,Macon,GA,31204,4633,BIBB
Walmart Supercenter 1076,-83.611313,32.866432,1401 Gray Hwy,,Macon,GA,31211,1905,BIBB
MURPHY EXPRESS 8519,-83.613533,32.863346,1402 Gray Hwy,,Macon,GA,31211,1906,BIBB
Family Dollar 382,-83.669327,32.790798,1415 Rocky Creek Rd,,Macon,GA,31206,3575,BIBB
B&T's Food Fresh 14,-83.670052,32.789532,1425 Rocky Creek Rd,,Macon,GA,31206,3575,BIBB
Food Mart,-83.644302,32.837723,1436 Forsyth St,,Macon,GA,31201,1404,BIBB
Dollar General 16428,-83.636292,32.822411,1444 Martin Luther King Jr Blvd,,Macon,GA,31201,3027,BIBB
DollarTree 1538,-83.612625,32.863869,1451 Gray Hwy,,Macon,GA,31211,1905,BIBB
Spring Express,-83.629608,32.844765,15 Spring St,,Macon,GA,31201,1925,BIBB
DollarTree 5757,-83.671646,32.791054,1508 Rocky Creek Rd,,Macon,GA,31206,3579,BIBB
Supervalu Foods,-83.66803,32.814201,1538 Eisenhower Pkwy,,Macon,GA,31206,3130,BIBB
CVS Pharmacy 10357,-83.735802,32.927052,1544 Bass Rd,,Macon,GA,31210,7510,BIBB
DollarTree 1806,-83.66803,32.813156,1572 Eisenhower Pkwy,,Macon,GA,31206,3153,BIBB
Forest Hill Shell,-83.702667,32.898762,1585 Forest Hill Rd,,Macon,GA,31210,2333,BIBB
Joe's Fish Market,-83.66935,32.814224,1588 Eisenhower Pkwy,,Macon,GA,31206,3160,BIBB
Northside Citgo,-83.703514,32.898716,1592 Forest Hill Rd,,Macon,GA,31210,2334,BIBB
Market Express,-83.732567,32.927162,1607 Bass Rd,,Macon,GA,31210,6501,BIBB
CVS Pharmacy 4545,-83.703209,32.899452,1615 Forest Hill Rd,,Macon,GA,31210,1602,BIBB
Citgo Food Mart,-83.675606,32.787586,1681 Rocky Creek Rd,,Macon,GA,31206,3551,BIBB
DOLLAR GENERAL 18965,-83.545944,32.710995,17002 Highway 129,,Macon,GA,31217,,BIBB
DollarTree 10200,-83.593864,32.859947,1735 Shurlington,,Macon,GA,31217,,BIBB
DollarTree 2429,-83.687065,32.8978,175 Tom Hill SR Blvd,Ste A,Macon,GA,31210,,BIBB
Arco Food Mart,-83.663239,32.825432,1803 Pio Nono Ave,,Macon,GA,31204,6142,BIBB
Shurling Pit Stop,-83.592644,32.86216,1904 Shurling Dr,,Macon,GA,31211,2222,BIBB
Jim Food Mart,-83.58831,32.852203,1920 Jeffersonville Rd,,Macon,GA,31217,4540,BIBB
Citgo Food Mart,-83.648163,32.841106,1924 Forsyth St,,Macon,GA,31201,1144,BIBB
Village Market,-83.613579,32.870373,1980 Gray Hwy,,Macon,GA,31211,1915,BIBB
Ingleside Foods,-83.645882,32.855793,2010 Riverside Dr,,Macon,GA,31204,2051,BIBB
Family Dollar 227,-83.589638,32.863243,2035 Shurling Dr,,Macon,GA,31211,2340,BIBB
Diann Pope,-83.68457,32.815296,2055 Eisenhower Pkwy,,Macon,GA,31206,,BIBB
Pat Cobb Produce,-83.683281,32.815224,2055 Eisenhower Pkwy,Stall D-18,Macon,GA,31204,,BIBB
WEATHERSBEE PRODUCE,-83.68457,32.815296,2055 Eisenhower Pkwy,Ofc,Macon,GA,31206,3152,BIBB
Mr. Ed's Produce,-83.683281,32.815224,2055 Eisenhower Prky,Bldg D,Macon,GA,31206,,BIBB
My Store,-83.662743,32.822071,2073 Pio Nono Ave,,Macon,GA,31206,2880,BIBB
Sprint Food 6,-83.687996,32.785828,2075 Rocky Creek Rd,,Macon,GA,31206,3903,BIBB
Family Dollar 5426,-83.663033,32.821098,2123 Pio Nono Ave,,Macon,GA,31206,2885,BIBB
Dollar General 31254,-83.689262,32.784119,2194 Rocky Creek Rd,,Macon,GA,31206,3906,BIBB
KROGER 378,-83.69101,32.899406,220 Tom Hill SR Blvd,,Macon,GA,31210,1815,BIBB
Nishu Food Mart,-83.585785,32.864994,2243 Shurling Dr,,Macon,GA,31211,2549,BIBB
Sunoco Food Mart,-83.585953,32.865681,2260 Shurling Dr,,Macon,GA,31211,2518,BIBB
Flowers Bakery Outlet 84,-83.680473,32.823036,2267 Anthony Rd,,Macon,GA,31204,5823,BIBB
Ingleside Food Mart,-83.654671,32.853745,2304 Ingleside Ave,,Macon,GA,31204,2034,BIBB
Food Mart,-83.646141,32.81638,2400 2nd St,,Macon,GA,31206,2114,BIBB
DOLLAR GENERAL 6505,-83.577721,32.866402,2480 Shurling Dr,,Macon,GA,31211,2522,BIBB
Melody's Magic Mart,-83.702316,32.786842,2487 Rocky Creek Rd,,Macon,GA,31206,4431,BIBB
Lo Lo Foodmart,-83.66243,32.814774,2490 Pio Nono Ave,,Macon,GA,31206,2866,BIBB
Shree Harikrishna Maharaj,-83.662842,32.814045,2510 Pio Nono Ave,,Macon,GA,31206,3104,BIBB
Family Dollar 5252,-83.645332,32.814373,2529 Houston Ave,,Macon,GA,31206,2213,BIBB
Amoco Food Store,-83.582031,32.839817,2579 Emery Hwy,,Macon,GA,31217,4758,BIBB
Circle K 6715,-83.662163,32.872749,2580 Riverside Dr,,Macon,GA,31204,1546,BIBB
Family Dollar 10678,-83.706337,32.786884,2584 Rocky Creek Rd,,Macon,GA,31206,4565,BIBB
Chevron,-83.664101,32.874367,2650 Riverside Dr,,Macon,GA,31204,1436,BIBB
QuikTrip 1733,-83.665024,32.876114,2710 Riverside Dr,,Macon,GA,31204,1442,BIBB
Kings Food Mart,-83.64698,32.810349,2765 Houston Ave,,Macon,GA,31206,2217,BIBB
Dollar General 12134,-83.576111,32.840538,2797 Emery Rd,,Macon,GA,31217,4737,BIBB
Foty Farm LLC,-83.74086,32.762386,280 Margaret Ct,,Macon,GA,31216,5539,BIBB
Jeffersonville Sunoco,-83.574181,32.841537,2900 Jeffersonville Rd,,Macon,GA,31217,5116,BIBB
Riverside Mobil,-83.669113,32.880581,2900 Riverside Dr,,Macon,GA,31204,1244,BIBB
C & J's Supermarket,-83.573883,32.840984,2901 Jeffersonville Rd,,Macon,GA,31217,5115,BIBB
Family Super Market,-83.648346,32.808117,2965 Houston Ave,,Macon,GA,31206,2247,BIBB
Family Dollar 9420,-83.571251,32.864609,3002 Shurling Dr,,Macon,GA,31211,2645,BIBB
CVS PHARMACY 4255,-83.673019,32.746323,3012 Hartley Bridge Rd,,Macon,GA,31216,5728,BIBB
DOLLAR GENERAL 7133,-83.674828,32.746456,3051 Hartley Bridge Rd,,Macon,GA,31216,5727,BIBB
Dollar General 8684,-83.676422,32.8899,3076 Riverside Dr,Ste 800,Macon,GA,31210,6310,BIBB
Valero Food Mart,-83.674263,32.839424,3109 Hillcrest Ave,,Macon,GA,31204,3824,BIBB
Family Dollar 10791,-83.68084,32.824226,3190 Mercer University Dr,,Macon,GA,31204,5166,BIBB
Sprint Food-2,-83.681473,32.823864,3198 Mercer University Dr,,Macon,GA,31204,5166,BIBB
Speedee Mart 1,-83.64959,32.804901,3219 Houston Ave,,Macon,GA,31206,2305,BIBB
Nouria 3311 Mercer University Boulevard 836,-83.686134,32.822044,3311 Mercer University Dr,,Macon,GA,31204,5048,BIBB
Flash Foods LLC 274160,-83.68898,32.820877,3391 Mercer University Dr,,Macon,GA,31204,5075,BIBB
Shiv Food Mart,-83.65094,32.800617,3472 Houston Ave,,Macon,GA,31206,2404,BIBB
Hr 24 Enterprise Inc,-83.68782,32.843426,3484 Napier Ave,,Macon,GA,31204,3759,BIBB
Corner Food Mart,-83.687454,32.841576,3508 Log Cabin Dr,,Macon,GA,31204,3709,BIBB
Jek Food Mart,-83.665924,32.798908,3565 Pio Nono Ave,,Macon,GA,31206,3035,BIBB
Reliance Food Mart,-83.688622,32.846779,3590 Napier Ave,,Macon,GA,31204,3352,BIBB
G Food Mart,-83.699768,32.80275,3598 Williamson Rd,,Macon,GA,31206,3704,BIBB
Family Dollar 8676,-83.688065,32.847412,3600 Napier Ave,,Macon,GA,31204,2751,BIBB
Mi Preferida,-83.66674,32.79755,3631 Pio Nono Ave,,Macon,GA,31206,3037,BIBB
The Salad Palace,-83.690033,32.815308,3640 Eisenhower Pkwy,Ste 160,Macon,GA,31206,3675,BIBB
Gordon Restaurant Market MP211,-83.689423,32.816372,3653 Eisenhower Pkwy,,Macon,GA,31206,3605,BIBB
Family Dollar 6310,-83.552948,32.841217,3656 Jeffersonville Rd,,Macon,GA,31217,5314,BIBB
Marathon,-83.666939,32.79715,3701 Pio Nono Ave,,Macon,GA,31206,3039,BIBB
Ken's Food Mart,-83.551704,32.841183,3705 Irwinton Rd,,Macon,GA,31217,6332,BIBB
Mike Supermarket,-83.652397,32.797615,3716 Houston Ave,,Macon,GA,31206,2416,BIBB
Canyan Grocery,-83.551598,32.840439,3726 Jeffersonville Rd,,Macon,GA,31217,5304,BIBB
FASTEE FOODS 2,-83.695435,32.838734,3786 Log Cabin Dr,,Macon,GA,31204,3754,BIBB
Circle G,-83.693588,32.898052,3821 Northside Dr,,Macon,GA,31210,2418,BIBB
Dollar General 2168,-83.666451,32.79488,3824 Pio Nono Ave,,Macon,GA,31206,3081,BIBB
Shri Hari Grocery,-83.702484,32.816002,3830 Eisenhower Pkwy,,Macon,GA,31206,,BIBB
Bp Mart,-83.698105,32.818649,3843 Bloomfield Rd,,Macon,GA,31206,3613,BIBB
Quick Mart,-83.616676,32.84547,385 Coliseum Dr,,Macon,GA,31217,3807,BIBB
WALGREENS 6560,-83.688026,32.862148,3888 Vineville Ave,,Macon,GA,31204,1865,BIBB
Flash Foods LLC 274261,-83.688751,32.862705,3889 Vineville Ave,,Macon,GA,31204,1864,BIBB
Tienda La Estrellita 1,-83.667946,32.793976,3892 Pio Nono Ave,,Macon,GA,31206,3062,BIBB
Circle K 6729,-83.687073,32.905537,3903 Arkwright Rd,,Macon,GA,31210,1702,BIBB
Megha And Tejas Llc,-83.687195,32.905811,3910 Arkwright Rd,,Macon,GA,31210,1703,BIBB
Sprint 5,-83.687469,32.855564,3911 Napier Ave,,Macon,GA,31204,2245,BIBB
Circle K Stores Inc 6771,-83.703766,32.899212,4001 Northside Dr,,Macon,GA,31210,1608,BIBB
Family Dollar 12176,-83.703384,32.89925,4007 Northside Dr,,Macon,GA,31210,1608,BIBB
EL CARNAVAL,-83.669144,32.792549,4009 Pio Nono Ave,,Macon,GA,31206,3045,BIBB
Food Depot 56,-83.70356,32.89922,4015 Northside Dr,,Macon,GA,31210,1608,BIBB
CVS Pharmacy 4765,-83.698959,32.814892,4080 Bloomfield Rd,,Macon,GA,31206,3643,BIBB
YVONNE'S NATURAL MARKET,-83.693359,32.865746,4123 Forsyth Rd,Ste C,Macon,GA,31210,0543,BIBB
Bloomfield Grocery,-83.700043,32.814205,4175 Bloomfield Rd,,Macon,GA,31206,3637,BIBB
Broadway Mini Mart 0,-83.651871,32.78904,4205 Broadway,,Macon,GA,31206,1867,BIBB
Food Mart,-83.699844,32.813629,4224 Bloomfield Rd,,Macon,GA,31206,3622,BIBB
Flash Foods LLC 274223,-83.666687,32.785076,4314 Pio Nono Ave,,Macon,GA,31206,2729,BIBB
Macon Usa Inc,-83.710007,32.825298,4320 Mercer University Dr,,Macon,GA,31206,4118,BIBB
KROGER 400,-83.71476,32.743389,4321 Hartley Bridge Rd,,Macon,GA,31216,5641,BIBB
Macatlanta Inc,-83.71328,32.74194,4328 Hartley Bridge Rd,,Macon,GA,31216,5642,BIBB
Food Mart,-83.666649,32.784203,4331 Pio Nono Ave,,Macon,GA,31206,2728,BIBB
DollarTree 5171,-83.696205,32.867367,4357 Forsyth Rd,,Macon,GA,31210,,BIBB
The Fresh Market 093,-83.696205,32.867367,4357 Forsyth Rd,,Macon,GA,31210,,BIBB
Dollar General 20308,-83.535431,32.828613,4471 Jeffersonville Rd,,Macon,GA,31217,6031,BIBB
Circle K 6724,-83.568985,32.805786,4471 Ocmulgee East Blvd,,Macon,GA,31217,5643,BIBB
